GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,LAC,KC,Week
2024010709,2024-01-07,2,12,52,KC,LAC,1,10,41,0,0,"(12:52) 29-L.PERINE RIGHT END TO KC 47 FOR 6 YARDS (99-S.MATLOCK). PENALTY ON KC-64-W.MORRIS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT KC 42.",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,41,OWN,1,KC,0,OFFENSIVE HOLDING,10,1028,0,0,18
2024010709,2024-01-07,2,12,36,KC,LAC,1,19,32,0,0,(12:36) (SHOTGUN) 9-B.GABBERT PASS SHORT LEFT TO 17-R.JAMES TO KC 36 FOR 4 YARDS (3-D.JAMES).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1044,0,0,18
2024010709,2024-01-07,2,11,57,KC,LAC,2,15,36,0,0,(11:57) (SHOTGUN) 9-B.GABBERT PASS SHORT LEFT TO 29-L.PERINE TO KC 36 FOR NO GAIN (3-D.JAMES).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1083,0,0,18
2024010709,2024-01-07,2,11,18,KC,LAC,3,15,36,0,0,(11:18) (SHOTGUN) 9-B.GABBERT PASS SHORT RIGHT TO 25-C.EDWARDS-HELAIRE TO KC 45 FOR 9 YARDS (6-E.KENDRICKS).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1122,0,0,18
2024010709,2024-01-07,2,10,39,KC,LAC,4,6,45,0,0,"(10:39) 5-T.TOWNSEND PUNTS 55 YARDS TO END ZONE, CENTER-41-J.WINCHESTER, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1161,0,0,18
2024010709,2024-01-07,2,9,38,KC,LAC,1,10,30,0,0,(9:38) 9-B.GABBERT PASS SHORT RIGHT TO 81-B.BELL TO KC 33 FOR 3 YARDS (36-J.TAYLOR).,0,2023,3,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1222,0,0,18
2024010709,2024-01-07,2,9,1,KC,LAC,2,7,33,0,0,(9:01) (SHOTGUN) 9-B.GABBERT PASS SHORT LEFT TO 12-M.HARDMAN PUSHED OB AT KC 39 FOR 6 YARDS (26-A.SAMUEL).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1259,0,0,18
2024010709,2024-01-07,2,8,28,KC,LAC,3,1,39,1,0,(8:28) (SHOTGUN) 25-C.EDWARDS-HELAIRE UP THE MIDDLE TO KC 45 FOR 6 YARDS (91-C.HINTON).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,39,OWN,0,,0,,0,1292,0,0,18
2024010709,2024-01-07,2,7,49,KC,LAC,1,10,45,0,0,(7:49) 9-B.GABBERT PASS INCOMPLETE DEEP LEFT TO 8-J.ROSS [56-M.FOX].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1331,0,0,18
2024010709,2024-01-07,2,7,44,KC,LAC,2,10,45,0,0,"(7:44) (SHOTGUN) 29-L.PERINE UP THE MIDDLE TO 50 FOR 5 YARDS (52-K.MACK, 99-S.MATLOCK).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OWN,0,,0,,0,1336,0,0,18
2024010709,2024-01-07,2,7,0,KC,LAC,3,5,100,0,0,(7:00) (SHOTGUN) 9-B.GABBERT PASS INCOMPLETE SHORT RIGHT TO 83-N.GRAY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1380,0,0,18
2024010709,2024-01-07,2,6,13,KC,LAC,1,10,59,1,0,(6:13) 9-B.GABBERT PASS DEEP RIGHT TO 12-M.HARDMAN TO LAC 4 FOR 37 YARDS (32-A.GILMAN).,0,2023,37,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,1427,0,0,18
2024010709,2024-01-07,2,5,27,KC,LAC,1,4,96,0,0,(5:27) (SHOTGUN) 29-L.PERINE LEFT GUARD TO LAC 1 FOR 3 YARDS (3-D.JAMES).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,4,OPP,0,,0,,0,1473,0,0,18
2024010709,2024-01-07,2,4,53,KC,LAC,2,1,99,0,0,"(4:53) (SHOTGUN) 29-L.PERINE UP THE MIDDLE TO LAC 4 FOR -3 YARDS (52-K.MACK, 99-S.MATLOCK).",0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,1507,0,0,18
2024010709,2024-01-07,2,4,12,KC,LAC,3,4,96,0,0,(4:12) (SHOTGUN) 9-B.GABBERT PASS INCOMPLETE SHORT RIGHT TO 25-C.EDWARDS-HELAIRE [52-K.MACK].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,1548,0,0,18
2024010709,2024-01-07,2,4,7,KC,LAC,4,4,96,0,0,"(4:07) 7-H.BUTKER 22 YARD FIELD GOAL IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,1553,0,0,18
2024010709,2024-01-07,2,2,43,KC,LAC,0,0,65,1,0,11-C.DICKER KICKS 62 YARDS FROM LAC 35 TO KC 3. 17-R.JAMES TO KC 26 FOR 23 YARDS (53-B.LYNCH).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1637,0,0,18
2024010709,2024-01-07,2,2,38,KC,LAC,1,10,26,0,0,"(2:38) (SHOTGUN) 29-L.PERINE LEFT END TO KC 28 FOR 2 YARDS (45-T.TUIPULOTU, 31-N.NIEMANN).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,26,OWN,0,,0,,0,1642,0,0,18
2024010709,2024-01-07,2,2,0,KC,LAC,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0,18
2024010709,2024-01-07,2,2,0,KC,LAC,2,8,28,0,0,(2:00) (SHOTGUN) 9-B.GABBERT PASS SHORT LEFT TO 8-J.ROSS PUSHED OB AT KC 35 FOR 7 YARDS (3-D.JAMES).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1680,0,0,18
2024010709,2024-01-07,2,1,55,KC,LAC,3,1,35,1,0,(1:55) (SHOTGUN) 9-B.GABBERT PASS SHORT MIDDLE TO 12-M.HARDMAN RAN OB AT KC 49 FOR 14 YARDS (26-A.SAMUEL) [31-N.NIEMANN].,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,1685,0,0,18
2024010709,2024-01-07,2,1,45,KC,LAC,1,10,49,0,0,(1:45) (SHOTGUN) 9-B.GABBERT PASS INCOMPLETE SHORT LEFT TO 29-L.PERINE. KC-74-J.TAYLOR WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,1695,0,0,18
2024010709,2024-01-07,2,1,40,KC,LAC,0,0,100,1,0,TIMEOUT #1 BY KC AT 01:40.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1700,0,0,18
2024010709,2024-01-07,2,1,40,KC,LAC,2,10,49,0,0,(1:40) (SHOTGUN) 9-B.GABBERT PASS INCOMPLETE SHORT LEFT TO 83-N.GRAY (6-E.KENDRICKS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,1700,0,0,18
2024010709,2024-01-07,2,1,36,KC,LAC,3,10,49,0,0,(1:36) (SHOTGUN) 9-B.GABBERT PASS DEEP RIGHT INTENDED FOR 12-M.HARDMAN INTERCEPTED BY 32-A.GILMAN [52-K.MACK] AT LAC 12. 32-A.GILMAN TO LAC 12 FOR NO GAIN (17-R.JAMES).,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,1,0,0,0,0,,49,OWN,0,,0,,0,1704,0,0,18
2024010709,2024-01-07,3,13,7,KC,LAC,1,10,17,0,0,(13:07) 9-B.GABBERT SCRAMBLES UP THE MIDDLE TO KC 20 FOR 3 YARDS (93-O.OGBONNIA).,0,2023,3,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,1913,0,0,18
2024010709,2024-01-07,3,12,28,KC,LAC,2,7,20,1,0,(12:28) (SHOTGUN) 9-B.GABBERT PASS SHORT RIGHT TO 29-L.PERINE PUSHED OB AT KC 45 FOR 25 YARDS (6-E.KENDRICKS) [52-K.MACK].,0,2023,25,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1952,0,0,18
2024010709,2024-01-07,3,11,48,KC,LAC,1,10,45,0,0,(11:48) (SHOTGUN) 9-B.GABBERT PASS INCOMPLETE DEEP LEFT TO 12-M.HARDMAN [45-T.TUIPULOTU].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1992,0,0,18
2024010709,2024-01-07,3,11,39,KC,LAC,2,10,45,0,0,"(11:39) 25-C.EDWARDS-HELAIRE RIGHT END TO KC 40 FOR -5 YARDS (52-K.MACK, 45-T.TUIPULOTU).",0,2023,-5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,45,OWN,0,,0,,0,2001,0,0,18
2024010709,2024-01-07,3,10,56,KC,LAC,3,15,40,0,0,(10:56) (SHOTGUN) 9-B.GABBERT PASS SHORT MIDDLE TO 17-R.JAMES TO LAC 49 FOR 11 YARDS (6-E.KENDRICKS).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,2044,0,0,18
2024010709,2024-01-07,3,10,17,KC,LAC,4,4,51,0,0,"(10:17) 5-T.TOWNSEND PUNTS 34 YARDS TO LAC 15, CENTER-41-J.WINCHESTER, FAIR CATCH BY 12-D.DAVIS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,2083,0,0,18
2024010709,2024-01-07,3,4,11,KC,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2449,0,0,18
2024010709,2024-01-07,3,4,11,KC,LAC,1,10,25,0,0,(4:11) 29-L.PERINE RIGHT TACKLE TO KC 27 FOR 2 YARDS (45-T.TUIPULOTU).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,2449,0,0,18
2024010709,2024-01-07,3,3,35,KC,LAC,2,8,27,0,0,(3:35) (SHOTGUN) 9-B.GABBERT SCRAMBLES LEFT END TO KC 32 FOR 5 YARDS (31-N.NIEMANN).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2485,0,0,18
2024010709,2024-01-07,3,2,54,KC,LAC,3,3,32,1,0,"(2:54) (SHOTGUN) 9-B.GABBERT PASS SHORT RIGHT TO 12-M.HARDMAN TO KC 38 FOR 6 YARDS (26-A.SAMUEL, 45-T.TUIPULOTU).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,2526,0,0,18
2024010709,2024-01-07,3,2,14,KC,LAC,1,10,38,1,0,(2:14) 29-L.PERINE RIGHT GUARD TO KC 48 FOR 10 YARDS (3-D.JAMES).,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,38,OWN,0,,0,,0,2566,0,0,18
2024010709,2024-01-07,3,1,32,KC,LAC,1,10,48,0,0,"(1:32) 29-L.PERINE LEFT TACKLE TO LAC 49 FOR 3 YARDS (59-T.SHELBY, 91-C.HINTON).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,48,OWN,0,,0,,0,2608,0,0,18
2024010709,2024-01-07,3,0,55,KC,LAC,2,7,51,0,0,(:55) (SHOTGUN) 9-B.GABBERT PASS SHORT MIDDLE TO 12-M.HARDMAN PUSHED OB AT LAC 45 FOR 4 YARDS (6-E.KENDRICKS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,2645,0,0,18
2024010709,2024-01-07,3,0,18,KC,LAC,3,3,55,0,0,(:18) (SHOTGUN) 9-B.GABBERT PASS INCOMPLETE SHORT LEFT TO 83-N.GRAY (52-K.MACK).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,2682,0,0,18
2024010709,2024-01-07,3,0,15,KC,LAC,4,3,55,0,0,"(:15) 5-T.TOWNSEND PUNTS 37 YARDS TO LAC 8, CENTER-41-J.WINCHESTER, FAIR CATCH BY 12-D.DAVIS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,2685,0,0,18
2024010709,2024-01-07,4,13,31,KC,LAC,1,10,18,0,0,(13:31) (SHOTGUN) 29-L.PERINE LEFT GUARD TO KC 22 FOR 4 YARDS (52-K.MACK).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,18,OWN,0,,0,,0,2789,0,0,18
2024010709,2024-01-07,4,12,56,KC,LAC,2,6,22,0,0,"(12:56) (SHOTGUN) 29-L.PERINE LEFT GUARD TO KC 27 FOR 5 YARDS (93-O.OGBONNIA, 3-D.JAMES).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,22,OWN,0,,0,,0,2824,0,0,18
2024010709,2024-01-07,4,12,21,KC,LAC,3,1,27,1,0,(12:21) (SHOTGUN) 29-L.PERINE RIGHT END TO KC 35 FOR 8 YARDS (36-J.TAYLOR).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,27,OWN,0,,0,,0,2859,0,0,18
2024010709,2024-01-07,4,11,44,KC,LAC,0,0,100,1,0,TIMEOUT #1 BY KC AT 11:44.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2896,0,0,18
2024010709,2024-01-07,4,11,44,KC,LAC,1,10,35,0,0,"(11:44) 9-B.GABBERT PASS INCOMPLETE SHORT RIGHT TO 12-M.HARDMAN. PENALTY ON KC-77-L.NIANG, INELIGIBLE DOWNFIELD PASS, DECLINED.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,35,OWN,0,KC,0,INELIGIBLE DOWNFIELD PASS,0,2896,0,0,18
2024010709,2024-01-07,4,11,40,KC,LAC,2,10,35,0,0,(11:40) (SHOTGUN) 9-B.GABBERT PASS INCOMPLETE SHORT LEFT TO 84-JU.WATSON (36-J.TAYLOR).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,2900,0,0,18
2024010709,2024-01-07,4,11,35,KC,LAC,3,10,35,0,0,(11:35) (SHOTGUN) 9-B.GABBERT PASS SHORT LEFT TO 29-L.PERINE PUSHED OB AT KC 43 FOR 8 YARDS (26-A.SAMUEL) [52-K.MACK].,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,2905,0,0,18
2024010709,2024-01-07,4,11,2,KC,LAC,4,2,43,0,0,"(11:02) 5-T.TOWNSEND PUNTS 43 YARDS TO LAC 14, CENTER-41-J.WINCHESTER, FAIR CATCH BY 12-D.DAVIS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,2938,0,0,18
2024010709,2024-01-07,4,4,6,KC,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3354,0,0,18
2024010709,2024-01-07,4,4,6,KC,LAC,1,10,25,0,0,"(4:06) 29-L.PERINE RIGHT TACKLE TO KC 28 FOR 3 YARDS (91-C.HINTON, 0-D.HENLEY).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,3354,0,0,18
2024010709,2024-01-07,4,3,29,KC,LAC,2,7,28,0,0,(3:29) (SHOTGUN) 9-B.GABBERT PASS INCOMPLETE SHORT LEFT TO 12-M.HARDMAN (52-K.MACK).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,3391,0,0,18
2024010709,2024-01-07,4,3,26,KC,LAC,3,7,28,1,0,(3:26) (SHOTGUN) 9-B.GABBERT SCRAMBLES UP THE MIDDLE TO LAC 47 FOR 25 YARDS (0-D.HENLEY).,0,2023,25,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,3394,0,0,18
2024010709,2024-01-07,4,2,42,KC,LAC,1,10,53,0,0,(2:42) 29-L.PERINE RIGHT END TO LAC 47 FOR NO GAIN (98-A.JOHNSON).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,47,OPP,0,,0,,0,3438,0,0,18
2024010709,2024-01-07,4,2,4,KC,LAC,2,10,53,1,0,(2:04) (SHOTGUN) 9-B.GABBERT SCRAMBLES RIGHT END TO LAC 33 FOR 14 YARDS (3-D.JAMES).,0,2023,14,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,3476,0,0,18
2024010709,2024-01-07,4,1,56,KC,LAC,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3484,0,0,18
2024010709,2024-01-07,4,1,56,KC,LAC,1,10,67,0,0,"(1:56) (SHOTGUN) 29-L.PERINE RIGHT GUARD TO LAC 26 FOR 7 YARDS (91-C.HINTON, 32-A.GILMAN).",0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,33,OPP,0,,0,,0,3484,0,0,18
2024010709,2024-01-07,4,1,49,KC,LAC,0,0,100,1,0,TIMEOUT #2 BY LAC AT 01:49.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3491,0,0,18
2024010709,2024-01-07,4,1,49,KC,LAC,2,3,74,0,0,(1:49) 29-L.PERINE LEFT END TO LAC 26 FOR NO GAIN (6-E.KENDRICKS).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,26,OPP,0,,0,,0,3491,0,0,18
2024010709,2024-01-07,4,1,42,KC,LAC,0,0,100,1,0,TIMEOUT #3 BY LAC AT 01:42.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3498,0,0,18
2024010709,2024-01-07,4,1,42,KC,LAC,3,3,74,0,0,"(1:42) (SHOTGUN) 29-L.PERINE RIGHT GUARD TO LAC 24 FOR 2 YARDS (6-E.KENDRICKS, 93-O.OGBONNIA).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,26,OPP,0,,0,,0,3498,0,0,18
2024010709,2024-01-07,4,0,54,KC,LAC,0,0,100,1,0,TIMEOUT #2 BY KC AT 00:54.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3546,0,0,18
