GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,ARI,SEA,Week
2024010712,2024-01-07,1,2,14,SEA,ARI,3,6,24,1,0,(2:14) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 11-J.SMITH-NJIGBA TO SEA 30 FOR 6 YARDS (24-S.THOMAS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,766,0,0,18
2024010712,2024-01-07,1,1,29,SEA,ARI,1,10,30,0,0,"(1:29) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 11-J.SMITH-NJIGBA.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,811,0,0,18
2024010712,2024-01-07,1,1,27,SEA,ARI,2,10,30,0,0,(1:27) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT RIGHT TO 14-D.METCALF.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,813,0,0,18
2024010712,2024-01-07,1,1,22,SEA,ARI,3,10,30,0,0,(1:22) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 14-D.METCALF (33-A.HAMILTON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,818,0,0,18
2024010712,2024-01-07,1,1,16,SEA,ARI,4,10,30,0,0,"(1:16) 4-M.DICKSON PUNTS 59 YARDS TO ARI 11, CENTER-41-C.STOLL. 83-G.DORTCH TO ARI 16 FOR 5 YARDS (58-D.HALL, 31-D.DALLAS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,824,0,0,18
2024010712,2024-01-07,2,11,8,SEA,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1132,0,0,18
2024010712,2024-01-07,2,11,8,SEA,ARI,1,10,25,0,0,(11:08) 9-K.WALKER UP THE MIDDLE TO SEA 28 FOR 3 YARDS (3-B.BAKER).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,1132,0,0,18
2024010712,2024-01-07,2,10,29,SEA,ARI,2,7,28,1,0,"(10:29) 9-K.WALKER UP THE MIDDLE TO SEA 39 FOR 11 YARDS (24-S.THOMAS, 36-A.CHACHERE).",0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,28,OWN,0,,0,,0,1171,0,0,18
2024010712,2024-01-07,2,9,50,SEA,ARI,1,10,39,0,0,(9:50) 9-K.WALKER UP THE MIDDLE TO SEA 44 FOR 5 YARDS (51-K.BARNES; 3-B.BAKER).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,39,OWN,0,,0,,0,1210,0,0,18
2024010712,2024-01-07,2,9,11,SEA,ARI,2,5,44,0,0,(9:11) 9-K.WALKER UP THE MIDDLE TO SEA 41 FOR -3 YARDS (96-N.JONES).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,44,OWN,0,,0,,0,1249,0,0,18
2024010712,2024-01-07,2,8,33,SEA,ARI,3,8,41,1,0,(8:33) (SHOTGUN) 7-G.SMITH PASS DEEP MIDDLE TO 16-T.LOCKETT TO ARI 22 FOR 37 YARDS (36-A.CHACHERE).,0,2023,37,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,1287,0,0,18
2024010712,2024-01-07,2,7,51,SEA,ARI,1,10,78,0,0,"(7:51) 9-K.WALKER LEFT TACKLE TO ARI 19 FOR 3 YARDS (34-J.THOMPSON, 24-S.THOMAS).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,22,OPP,0,,0,,0,1329,0,0,18
2024010712,2024-01-07,2,7,11,SEA,ARI,2,7,81,1,0,"(7:11) 7-G.SMITH PASS SHORT LEFT TO 89-W.DISSLY FOR 19 YARDS, TOUCHDOWN.",0,2023,19,UNDER CENTER,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,1369,0,0,18
2024010712,2024-01-07,2,7,6,SEA,ARI,0,0,85,1,0,"5-J.MYERS EXTRA POINT IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1374,0,0,18
2024010712,2024-01-07,2,1,57,SEA,ARI,1,10,25,0,0,(1:57) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT RIGHT TO 11-J.SMITH-NJIGBA (45-D.GARDECK).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1683,0,0,18
2024010712,2024-01-07,2,1,57,SEA,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1683,0,0,18
2024010712,2024-01-07,2,1,52,SEA,ARI,2,10,25,0,0,"(1:52) (NO HUDDLE, SHOTGUN) 26-Z.CHARBONNET UP THE MIDDLE TO SEA 34 FOR 9 YARDS (18-B.OJULARI).",0,2023,9,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,1688,0,0,18
2024010712,2024-01-07,2,1,21,SEA,ARI,3,1,34,1,0,(1:21) (SHOTGUN) 26-Z.CHARBONNET UP THE MIDDLE TO SEA 37 FOR 3 YARDS (98-R.LOPEZ).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OWN,0,,0,,0,1719,0,0,18
2024010712,2024-01-07,2,0,59,SEA,ARI,1,10,37,0,0,"(:59) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 14-D.METCALF TO SEA 49 FOR 12 YARDS (51-K.BARNES). PENALTY ON ARI-33-A.HAMILTON, DEFENSIVE PASS INTERFERENCE, DECLINED. THE REPLAY OFFICIAL REVIEWED THE RUNNER WAS NOT DOWN BY CONTACT RULING, AND THE PLAY WAS REVERSED. (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 14-D.METCALF TO SEA 47 FOR 10 YARDS (33-A.HAMILTON). PENALTY ON ARI-33-A.HAMILTON, DEFENSIVE PASS INTERFERENCE, 8 YARDS, ENFORCED AT SEA 37 - NO PLAY.",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,37,OWN,0,ARI,1,DEFENSIVE PASS INTERFERENCE,0,1741,0,0,18
2024010712,2024-01-07,2,0,55,SEA,ARI,1,10,45,0,0,(:55) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 11-J.SMITH-NJIGBA TO ARI 48 FOR 7 YARDS (51-K.BARNES).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1745,0,0,18
2024010712,2024-01-07,2,0,50,SEA,ARI,0,0,100,1,0,TIMEOUT #2 BY SEA AT 00:50.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1750,0,0,18
2024010712,2024-01-07,2,0,50,SEA,ARI,2,3,52,0,0,(:50) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 84-C.PARKINSON TO ARI 46 FOR 2 YARDS (44-O.PAPPOE).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1750,0,0,18
2024010712,2024-01-07,2,0,31,SEA,ARI,3,1,54,1,0,"(:31) (NO HUDDLE, SHOTGUN) 26-Z.CHARBONNET UP THE MIDDLE TO ARI 32 FOR 14 YARDS (3-B.BAKER).",0,2023,14,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OPP,0,,0,,0,1769,0,0,18
2024010712,2024-01-07,2,0,25,SEA,ARI,0,0,100,1,0,TIMEOUT #3 BY SEA AT 00:25.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1775,0,0,18
2024010712,2024-01-07,2,0,25,SEA,ARI,1,10,68,0,0,(:25) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,1775,0,0,18
2024010712,2024-01-07,2,0,21,SEA,ARI,2,10,68,0,0,(:21) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,1779,0,0,18
2024010712,2024-01-07,2,0,16,SEA,ARI,3,10,68,1,0,(:16) (SHOTGUN) 7-G.SMITH SCRAMBLES RIGHT END RAN OB AT ARI 11 FOR 21 YARDS (51-K.BARNES).,0,2023,21,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,1784,0,0,18
2024010712,2024-01-07,2,0,6,SEA,ARI,0,0,100,1,0,TIMEOUT #1 BY ARI AT 00:06.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1794,0,0,18
2024010712,2024-01-07,2,0,6,SEA,ARI,1,10,89,0,0,(:06) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 16-T.LOCKETT (24-S.THOMAS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,1794,0,0,18
2024010712,2024-01-07,2,0,2,SEA,ARI,2,10,89,0,0,"(:02) 5-J.MYERS 29 YARD FIELD GOAL IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,1798,0,0,18
2024010712,2024-01-07,3,15,0,SEA,ARI,1,10,25,1,0,(15:00) 9-K.WALKER UP THE MIDDLE TO SEA 39 FOR 14 YARDS (34-J.THOMPSON).,0,2023,14,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,1800,0,0,18
2024010712,2024-01-07,3,15,0,SEA,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0,18
2024010712,2024-01-07,3,14,21,SEA,ARI,1,10,39,0,0,(14:21) 7-G.SMITH PASS INCOMPLETE SHORT RIGHT TO 84-C.PARKINSON.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,1839,0,0,18
2024010712,2024-01-07,3,14,17,SEA,ARI,2,10,39,0,0,"(14:17) (SHOTGUN) 9-K.WALKER UP THE MIDDLE TO SEA 40 FOR 1 YARD (51-K.BARNES, 79-P.HOSKINS).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,39,OWN,0,,0,,0,1843,0,0,18
2024010712,2024-01-07,3,13,36,SEA,ARI,3,9,40,0,0,(13:36) (SHOTGUN) 7-G.SMITH SCRAMBLES UP THE MIDDLE TO SEA 45 FOR 5 YARDS (25-Z.COLLINS).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1884,0,0,18
2024010712,2024-01-07,3,12,56,SEA,ARI,4,4,45,0,0,"(12:56) 4-M.DICKSON PUNTS 42 YARDS TO ARI 13, CENTER-41-C.STOLL, DOWNED BY SEA-58-D.HALL.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1924,0,0,18
2024010712,2024-01-07,3,10,33,SEA,ARI,1,10,25,0,0,"(10:33) 9-K.WALKER LEFT TACKLE TO SEA 31 FOR 6 YARDS (3-B.BAKER, 18-B.OJULARI).",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,2067,0,0,18
2024010712,2024-01-07,3,10,33,SEA,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2067,0,0,18
2024010712,2024-01-07,3,10,0,SEA,ARI,2,4,31,0,0,"(10:00) 9-K.WALKER LEFT TACKLE TO SEA 34 FOR 3 YARDS (33-A.HAMILTON, 96-N.JONES).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,31,OWN,0,,0,,0,2100,0,0,18
2024010712,2024-01-07,3,9,20,SEA,ARI,3,1,34,1,0,"(9:20) 7-G.SMITH UP THE MIDDLE TO SEA 36 FOR 2 YARDS (3-B.BAKER, 96-N.JONES).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OWN,0,,0,,0,2140,0,0,18
2024010712,2024-01-07,3,8,41,SEA,ARI,1,10,36,0,0,"(8:41) (SHOTGUN) 9-K.WALKER LEFT END TO SEA 33 FOR -3 YARDS (25-Z.COLLINS, 95-L.FOTU).",0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,36,OWN,0,,0,,0,2179,0,0,18
2024010712,2024-01-07,3,7,59,SEA,ARI,2,13,33,0,0,(7:59) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 11-J.SMITH-NJIGBA TO SEA 34 FOR 1 YARD (24-S.THOMAS).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,2221,0,0,18
2024010712,2024-01-07,3,7,18,SEA,ARI,3,12,34,0,0,(7:18) (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 84-C.PARKINSON TO SEA 35 FOR 1 YARD (36-A.CHACHERE).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,2262,0,0,18
2024010712,2024-01-07,3,6,38,SEA,ARI,4,11,35,0,0,"(6:38) 4-M.DICKSON PUNTS 43 YARDS TO ARI 22, CENTER-41-C.STOLL, FAIR CATCH BY 83-G.DORTCH.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,2302,0,0,18
2024010712,2024-01-07,3,3,37,SEA,ARI,1,10,2,0,0,(3:37) 9-K.WALKER UP THE MIDDLE TO SEA 4 FOR 2 YARDS (44-O.PAPPOE).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,2,OWN,0,,0,,0,2483,0,0,18
2024010712,2024-01-07,3,3,2,SEA,ARI,2,8,4,0,0,(3:02) 7-G.SMITH PASS SHORT RIGHT TO 89-W.DISSLY TO SEA 10 FOR 6 YARDS (44-O.PAPPOE).,0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,4,OWN,0,,0,,0,2518,0,0,18
2024010712,2024-01-07,3,2,21,SEA,ARI,3,2,10,0,0,(2:21) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 16-T.LOCKETT (51-K.BARNES).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,2559,0,0,18
2024010712,2024-01-07,3,2,18,SEA,ARI,4,2,10,0,0,"(2:18) 4-M.DICKSON PUNTS 62 YARDS TO ARI 28, CENTER-41-C.STOLL. 83-G.DORTCH TO ARI 39 FOR 11 YARDS (44-N.BELLORE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,2562,0,0,18
2024010712,2024-01-07,4,9,48,SEA,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3012,0,0,18
2024010712,2024-01-07,4,9,48,SEA,ARI,1,10,25,0,0,(9:48) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 9-K.WALKER PUSHED OB AT SEA 28 FOR 3 YARDS (51-K.BARNES).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3012,0,0,18
2024010712,2024-01-07,4,9,17,SEA,ARI,2,7,28,0,0,(9:17) 9-K.WALKER UP THE MIDDLE TO SEA 28 FOR NO GAIN (96-N.JONES; 51-K.BARNES).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,28,OWN,0,,0,,0,3043,0,0,18
2024010712,2024-01-07,4,8,36,SEA,ARI,3,7,28,1,0,"(8:36) (SHOTGUN) 7-G.SMITH PASS SHORT MIDDLE TO 14-D.METCALF TO SEA 43 FOR 15 YARDS (34-J.THOMPSON). ARIZONA CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT MIDDLE TO 14-D.METCALF (34-J.THOMPSON).",0,2023,15,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,1,1,,0,0,0,0,0,,28,OWN,0,,0,,0,3084,0,0,18
2024010712,2024-01-07,4,8,32,SEA,ARI,4,7,28,0,0,"(8:32) 4-M.DICKSON PUNTS 52 YARDS TO ARI 20, CENTER-41-C.STOLL. 83-G.DORTCH TO ARI 26 FOR 6 YARDS (83-D.YOUNG; 20-J.LOVE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,3088,0,0,18
2024010712,2024-01-07,4,2,56,SEA,ARI,1,10,33,0,0,(2:56) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 84-C.PARKINSON TO SEA 38 FOR 5 YARDS (18-B.OJULARI).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,3424,0,0,18
2024010712,2024-01-07,4,2,31,SEA,ARI,2,5,38,1,0,"(2:31) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS SHORT MIDDLE TO 26-Z.CHARBONNET TO ARI 49 FOR 13 YARDS (18-B.OJULARI).",0,2023,13,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,3449,0,0,18
2024010712,2024-01-07,4,2,12,SEA,ARI,1,10,51,1,0,"(2:12) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS SHORT MIDDLE TO 26-Z.CHARBONNET TO ARI 34 FOR 15 YARDS (3-B.BAKER).",0,2023,15,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,3468,0,0,18
2024010712,2024-01-07,4,2,0,SEA,ARI,1,10,66,1,0,"(2:00) (SHOTGUN) 7-G.SMITH PASS DEEP RIGHT TO 16-T.LOCKETT FOR 34 YARDS, TOUCHDOWN.",0,2023,34,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,3480,0,0,18
2024010712,2024-01-07,4,2,0,SEA,ARI,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0,18
2024010712,2024-01-07,4,1,54,SEA,ARI,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 7-G.SMITH PASS TO 16-T.LOCKETT IS COMPLETE. ATTEMPT SUCCEEDS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,1,,2,OPP,0,,0,,0,3486,0,0,18
2023110503,2023-11-05,1,11,53,CLE,ARI,1,10,11,0,0,(11:53) (SHOTGUN) 34-J.FORD RIGHT GUARD TO CLE 17 FOR 6 YARDS (7-K.WHITE).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,11,OWN,0,,0,,0,187,0,0,9
