GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,ARI,SEA,Week
2024010712,2024-01-07,1,5,5,ARI,SEA,0,0,65,1,0,"5-J.MYERS KICKS 65 YARDS FROM SEA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,595,0,0,18
2024010712,2024-01-07,1,5,5,ARI,SEA,1,10,25,0,0,(5:05) (SHOTGUN) 6-J.CONNER RIGHT TACKLE TO ARI 26 FOR 1 YARD (54-B.WAGNER; 55-D.JONES).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,595,0,0,18
2024010712,2024-01-07,1,4,25,ARI,SEA,2,9,26,0,0,"(4:25) (NO HUDDLE, SHOTGUN) 6-J.CONNER UP THE MIDDLE TO ARI 29 FOR 3 YARDS (93-CA.YOUNG; 54-B.WAGNER).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,26,OWN,0,,0,,0,635,0,0,18
2024010712,2024-01-07,1,3,43,ARI,SEA,3,6,29,0,0,(3:43) (SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 83-G.DORTCH PUSHED OB AT ARI 34 FOR 5 YARDS (21-D.WITHERSPOON).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,677,0,0,18
2024010712,2024-01-07,1,3,12,ARI,SEA,4,1,34,0,0,"(3:12) 12-B.GILLIKIN PUNTS 61 YARDS TO SEA 5, CENTER-46-A.BREWER. 31-D.DALLAS TO SEA 20 FOR 15 YARDS (84-E.HIGGINS; 47-E.TURNER).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,708,0,0,18
2024010712,2024-01-07,1,2,59,ARI,SEA,0,0,100,1,0,TIMEOUT AT 02:59.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,721,0,0,18
2024010712,2024-01-07,1,1,5,ARI,SEA,0,0,100,1,0,TIMEOUT AT 01:05.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,835,0,0,18
2024010712,2024-01-07,1,1,5,ARI,SEA,1,10,16,0,0,(1:05) (SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 4-R.MOORE PUSHED OB AT ARI 24 FOR 8 YARDS (8-C.BRYANT).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,835,0,0,18
2024010712,2024-01-07,1,0,28,ARI,SEA,2,2,24,1,0,(:28) 6-J.CONNER UP THE MIDDLE TO ARI 26 FOR 2 YARDS (93-CA.YOUNG; 99-L.WILLIAMS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,24,OWN,0,,0,,0,872,0,0,18
2024010712,2024-01-07,1,0,0,ARI,SEA,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0,18
2024010712,2024-01-07,2,15,0,ARI,SEA,1,10,26,1,0,"(15:00) 1-K.MURRAY PASS SHORT RIGHT TO 6-J.CONNER TO ARI 44 FOR 18 YARDS (56-J.BROOKS, 95-M.ADAMS).",0,2023,18,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,900,0,0,18
2024010712,2024-01-07,2,14,14,ARI,SEA,1,10,44,1,0,(14:14) 1-K.MURRAY SCRAMBLES LEFT END RAN OB AT SEA 23 FOR 33 YARDS (6-Q.DIGGS).,0,2023,33,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,946,0,0,18
2024010712,2024-01-07,2,13,31,ARI,SEA,1,10,77,1,0,(13:31) 6-J.CONNER LEFT TACKLE TO SEA 3 FOR 20 YARDS (20-J.LOVE).,0,2023,20,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,23,OPP,0,,0,,0,989,0,0,18
2024010712,2024-01-07,2,12,42,ARI,SEA,1,3,97,0,0,(12:42) 1-K.MURRAY PASS INCOMPLETE SHORT LEFT TO 85-T.MCBRIDE [58-D.HALL].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,1038,0,0,18
2024010712,2024-01-07,2,12,35,ARI,SEA,2,3,97,0,0,(12:35) 6-J.CONNER UP THE MIDDLE TO SEA 2 FOR 1 YARD (54-B.WAGNER; 99-L.WILLIAMS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,3,OPP,0,,0,,0,1045,0,0,18
2024010712,2024-01-07,2,11,54,ARI,SEA,3,2,98,0,0,(11:54) (SHOTGUN) 1-K.MURRAY LEFT END TO SEA 5 FOR -3 YARDS (6-Q.DIGGS).,0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,2,OPP,0,,0,,0,1086,0,0,18
2024010712,2024-01-07,2,11,10,ARI,SEA,4,5,95,0,0,"(11:10) 5-M.PRATER 23 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-12-B.GILLIKIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,1130,0,0,18
2024010712,2024-01-07,2,11,8,ARI,SEA,0,0,100,1,0,TIMEOUT AT 11:08.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1132,0,0,18
2024010712,2024-01-07,2,7,6,ARI,SEA,1,10,25,0,0,(7:06) (SHOTGUN) 1-K.MURRAY PASS SHORT RIGHT TO 14-MI.WILSON TO ARI 32 FOR 7 YARDS (30-M.JACKSON).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1374,0,0,18
2024010712,2024-01-07,2,7,6,ARI,SEA,0,0,100,1,0,TIMEOUT AT 07:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1374,0,0,18
2024010712,2024-01-07,2,7,6,ARI,SEA,0,0,65,1,0,"5-J.MYERS KICKS 65 YARDS FROM SEA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1374,0,0,18
2024010712,2024-01-07,2,6,50,ARI,SEA,2,3,32,0,0,(6:50) (SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 22-M.CARTER TO ARI 34 FOR 2 YARDS (21-D.WITHERSPOON).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1390,0,0,18
2024010712,2024-01-07,2,6,18,ARI,SEA,3,1,34,0,0,"(6:18) 22-M.CARTER UP THE MIDDLE TO ARI 35 FOR 1 YARD (58-D.HALL). PENALTY ON ARI-14-MI.WILSON, OFFENSIVE OFFSIDE, 4 YARDS, ENFORCED AT ARI 34 - NO PLAY.",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,34,OWN,1,ARI,1,OFFENSIVE OFFSIDE,4,1422,0,0,18
2024010712,2024-01-07,2,5,55,ARI,SEA,3,5,30,1,0,(5:55) (SHOTGUN) 6-J.CONNER LEFT TACKLE TO ARI 44 FOR 14 YARDS (99-L.WILLIAMS).,0,2023,14,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,30,OWN,0,,0,,0,1445,0,0,18
2024010712,2024-01-07,2,5,16,ARI,SEA,1,10,44,0,0,(5:16) 1-K.MURRAY PASS SHORT MIDDLE TO 83-G.DORTCH TO SEA 47 FOR 9 YARDS (58-D.HALL).,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1484,0,0,18
2024010712,2024-01-07,2,4,33,ARI,SEA,2,1,53,1,0,(4:33) 6-J.CONNER UP THE MIDDLE TO SEA 44 FOR 3 YARDS (54-B.WAGNER; 21-D.WITHERSPOON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OPP,0,,0,,0,1527,0,0,18
2024010712,2024-01-07,2,3,48,ARI,SEA,1,10,56,1,0,(3:48) 1-K.MURRAY PASS DEEP RIGHT TO 14-MI.WILSON TO SEA 16 FOR 28 YARDS (6-Q.DIGGS; 54-B.WAGNER). FLEA FLICKER.,0,2023,28,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,1572,0,0,18
2024010712,2024-01-07,2,2,59,ARI,SEA,1,10,84,0,0,(2:59) (SHOTGUN) 6-J.CONNER UP THE MIDDLE TO SEA 14 FOR 2 YARDS (30-M.JACKSON).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,16,OPP,0,,0,,0,1621,0,0,18
2024010712,2024-01-07,2,2,23,ARI,SEA,2,8,86,0,0,(2:23) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE SHORT RIGHT TO 22-M.CARTER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,1657,0,0,18
2024010712,2024-01-07,2,2,23,ARI,SEA,0,0,100,1,0,TIMEOUT #1 BY SEA AT 02:23.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1657,0,0,18
2024010712,2024-01-07,2,2,19,ARI,SEA,3,8,86,0,0,"(2:19) (SHOTGUN) PENALTY ON ARI-85-T.MCBRIDE, FALSE START, 5 YARDS, ENFORCED AT SEA 14 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,14,OPP,1,ARI,1,FALSE START,5,1661,0,0,18
2024010712,2024-01-07,2,2,19,ARI,SEA,3,13,81,0,0,(2:19) (SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 4-R.MOORE TO SEA 16 FOR 3 YARDS (27-T.WOOLEN).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,1661,0,0,18
2024010712,2024-01-07,2,2,0,ARI,SEA,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0,18
2024010712,2024-01-07,2,2,0,ARI,SEA,4,10,84,0,0,"(2:00) 5-M.PRATER 34 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-12-B.GILLIKIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,1680,0,0,18
2024010712,2024-01-07,2,0,0,ARI,SEA,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0,18
2024010712,2024-01-07,3,12,47,ARI,SEA,0,0,100,1,0,TIMEOUT AT 12:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1933,0,0,18
2024010712,2024-01-07,3,12,47,ARI,SEA,1,10,13,0,0,(12:47) (SHOTGUN) 1-K.MURRAY RIGHT TACKLE TO ARI 12 FOR -1 YARDS (21-D.WITHERSPOON).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,13,OWN,0,,0,,0,1933,0,0,18
2024010712,2024-01-07,3,12,16,ARI,SEA,2,11,12,1,0,(12:16) (SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 6-J.CONNER TO ARI 46 FOR 34 YARDS (6-Q.DIGGS; 20-J.LOVE).,0,2023,34,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,1964,0,0,18
2024010712,2024-01-07,3,11,25,ARI,SEA,1,10,46,1,0,(11:25) 1-K.MURRAY PASS DEEP LEFT TO 84-E.HIGGINS TO SEA 29 FOR 25 YARDS (27-T.WOOLEN).,0,2023,25,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,2015,0,0,18
2024010712,2024-01-07,3,10,40,ARI,SEA,1,10,71,1,0,"(10:40) 6-J.CONNER LEFT TACKLE FOR 29 YARDS, TOUCHDOWN.",0,2023,29,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT TACKLE,29,OPP,0,,0,,0,2060,0,0,18
2024010712,2024-01-07,3,10,33,ARI,SEA,0,0,85,1,0,"5-M.PRATER EXTRA POINT IS GOOD, CENTER-46-A.BREWER, HOLDER-12-B.GILLIKIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2067,0,0,18
2024010712,2024-01-07,3,10,33,ARI,SEA,0,0,100,1,0,TIMEOUT AT 10:33.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2067,0,0,18
2024010712,2024-01-07,3,6,32,ARI,SEA,1,10,22,0,0,(6:32) 1-K.MURRAY PASS SHORT LEFT TO 85-T.MCBRIDE TO ARI 23 FOR 1 YARD (21-D.WITHERSPOON).,0,2023,1,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,2308,0,0,18
2024010712,2024-01-07,3,6,32,ARI,SEA,0,0,100,1,0,TIMEOUT AT 06:32.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2308,0,0,18
2024010712,2024-01-07,3,5,52,ARI,SEA,2,9,23,1,0,(5:52) (SHOTGUN) 6-J.CONNER RIGHT TACKLE PUSHED OB AT 50 FOR 27 YARDS (20-J.LOVE).,0,2023,27,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,23,OWN,0,,0,,0,2348,0,0,18
2024010712,2024-01-07,3,5,12,ARI,SEA,1,10,100,0,0,(5:12) (SHOTGUN) 6-J.CONNER UP THE MIDDLE TO 50 FOR NO GAIN (93-CA.YOUNG).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,0,OPP,0,,0,,0,2388,0,0,18
2024010712,2024-01-07,3,4,26,ARI,SEA,2,10,100,0,0,(4:26) (SHOTGUN) 6-J.CONNER LEFT END TO SEA 48 FOR 2 YARDS (53-B.MAFE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,0,OPP,0,,0,,0,2434,0,0,18
2024010712,2024-01-07,3,3,51,ARI,SEA,3,8,52,0,0,(3:51) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE SHORT LEFT TO 83-G.DORTCH [99-L.WILLIAMS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,2469,0,0,18
2024010712,2024-01-07,3,3,47,ARI,SEA,4,8,52,0,0,"(3:47) 12-B.GILLIKIN PUNTS 46 YARDS TO SEA 2, CENTER-46-A.BREWER, DOWNED BY ARI-0-Z.PASCAL.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,2473,0,0,18
2024010712,2024-01-07,3,3,37,ARI,SEA,0,0,100,1,0,TIMEOUT AT 03:37.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2483,0,0,18
2024010712,2024-01-07,3,2,6,ARI,SEA,1,10,39,1,0,"(2:06) 22-M.CARTER RIGHT END TO SEA 46 FOR 15 YARDS (58-D.HALL, 20-J.LOVE).",0,2023,15,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,39,OWN,0,,0,,0,2574,0,0,18
2024010712,2024-01-07,3,2,6,ARI,SEA,0,0,100,1,0,TIMEOUT AT 02:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2574,0,0,18
2024010712,2024-01-07,3,1,24,ARI,SEA,1,10,54,0,0,(1:24) (SHOTGUN) 22-M.CARTER UP THE MIDDLE TO SEA 45 FOR 1 YARD (52-D.TAYLOR).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OPP,0,,0,,0,2616,0,0,18
2024010712,2024-01-07,3,0,46,ARI,SEA,2,9,55,0,0,"(:46) 22-M.CARTER LEFT TACKLE TO SEA 46 FOR -1 YARDS (21-D.WITHERSPOON, 54-B.WAGNER).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,45,OPP,0,,0,,0,2654,0,0,18
2024010712,2024-01-07,3,0,0,ARI,SEA,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0,18
2024010712,2024-01-07,4,15,0,ARI,SEA,3,10,54,1,0,(15:00) (SHOTGUN) 1-K.MURRAY PASS SHORT MIDDLE TO 4-R.MOORE TO SEA 36 FOR 10 YARDS (21-D.WITHERSPOON; 30-M.JACKSON).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,2700,0,0,18
2024010712,2024-01-07,4,14,18,ARI,SEA,1,10,64,0,0,(14:18) (SHOTGUN) 1-K.MURRAY LEFT END PUSHED OB AT SEA 32 FOR 4 YARDS (20-J.LOVE).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,36,OPP,0,,0,,0,2742,0,0,18
2024010712,2024-01-07,4,13,41,ARI,SEA,2,6,68,1,0,(13:41) 6-J.CONNER RIGHT TACKLE TO SEA 25 FOR 7 YARDS (21-D.WITHERSPOON).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,32,OPP,0,,0,,0,2779,0,0,18
2024010712,2024-01-07,4,12,59,ARI,SEA,1,10,75,0,0,(12:59) 6-J.CONNER RIGHT TACKLE TO SEA 26 FOR -1 YARDS (0-D.BUSH).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OPP,0,,0,,0,2821,0,0,18
2024010712,2024-01-07,4,12,17,ARI,SEA,2,11,74,1,0,(12:17) (SHOTGUN) 1-K.MURRAY PASS SHORT RIGHT TO 14-MI.WILSON PUSHED OB AT SEA 15 FOR 11 YARDS (0-D.BUSH).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,2863,0,0,18
2024010712,2024-01-07,4,11,54,ARI,SEA,1,10,85,0,0,(11:54) (NO HUDDLE) 6-J.CONNER UP THE MIDDLE TO SEA 15 FOR NO GAIN (54-B.WAGNER).,0,2023,0,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,15,OPP,0,,0,,0,2886,0,0,18
2024010712,2024-01-07,4,11,10,ARI,SEA,2,10,85,0,0,(11:10) (SHOTGUN) 22-M.CARTER UP THE MIDDLE TO SEA 13 FOR 2 YARDS (93-CA.YOUNG; 99-L.WILLIAMS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,15,OPP,0,,0,,0,2930,0,0,18
2024010712,2024-01-07,4,10,25,ARI,SEA,3,8,87,0,0,"(10:25) (SHOTGUN) PENALTY ON ARI-70-P.JOHNSON, FALSE START, 5 YARDS, ENFORCED AT SEA 13 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,13,OPP,1,ARI,1,FALSE START,5,2975,0,0,18
2024010712,2024-01-07,4,10,25,ARI,SEA,3,13,82,0,0,(10:25) (SHOTGUN) 1-K.MURRAY PASS SHORT MIDDLE TO 4-R.MOORE TO SEA 8 FOR 10 YARDS (54-B.WAGNER; 21-D.WITHERSPOON).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,2975,0,0,18
2024010712,2024-01-07,4,9,52,ARI,SEA,4,3,92,1,0,"(9:52) (NO HUDDLE, SHOTGUN) 1-K.MURRAY PASS SHORT MIDDLE TO 85-T.MCBRIDE FOR 8 YARDS, TOUCHDOWN.",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,3008,0,0,18
