GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CAR,TB,Week
2023122403,2023-12-24,1,4,35,GB,CAR,1,10,60,1,0,(4:35) 10-J.LOVE PASS DEEP MIDDLE TO 80-B.MELTON TO CAR 23 FOR 17 YARDS (0-B.BURNS; 54-K.GRUGIER-HILL).,0,2023,17,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,625,0,0,16
2023122403,2023-12-24,1,3,53,GB,CAR,1,10,77,0,0,(3:53) (SHOTGUN) 80-B.MELTON RIGHT END TO CAR 16 FOR 7 YARDS (24-V.BELL).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,23,OPP,0,,0,,0,667,0,0,16
2023122403,2023-12-24,1,3,13,GB,CAR,2,3,84,1,0,(3:13) 33-A.JONES LEFT GUARD TO CAR 13 FOR 3 YARDS (98-M.HAYNES).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,16,OPP,0,,0,,0,707,0,0,16
2023122403,2023-12-24,1,2,37,GB,CAR,1,10,87,0,0,(2:37) (SHOTGUN) 33-A.JONES UP THE MIDDLE TO CAR 12 FOR 1 YARD (52-D.JOHNSON; 95-DER.BROWN).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,13,OPP,0,,0,,0,743,0,0,16
2023122403,2023-12-24,1,1,57,GB,CAR,2,9,88,0,0,(1:57) (SHOTGUN) 27-P.TAYLOR RIGHT TACKLE TO CAR 10 FOR 2 YARDS (91-N.THURMAN).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,12,OPP,0,,0,,0,783,0,0,16
2023122403,2023-12-24,1,1,16,GB,CAR,3,7,90,1,0,(1:16) (SHOTGUN) 10-J.LOVE PASS SHORT MIDDLE TO 85-T.KRAFT TO CAR 2 FOR 8 YARDS (24-V.BELL).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,824,0,0,16
2023122403,2023-12-24,1,0,33,GB,CAR,1,2,98,0,0,(:33) (SHOTGUN) 33-A.JONES UP THE MIDDLE TO CAR 1 FOR 1 YARD (99-S.TUTTLE).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,2,OPP,0,,0,,0,867,0,0,16
2023122403,2023-12-24,1,0,1,GB,CAR,2,1,99,0,0,"(:01) (SHOTGUN) 33-A.JONES UP THE MIDDLE TO CAR 1 FOR NO GAIN (95-DER.BROWN, 99-S.TUTTLE).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,899,0,0,16
2023122403,2023-12-24,1,0,0,GB,CAR,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0,16
2023122403,2023-12-24,2,15,0,GB,CAR,3,1,99,1,0,"(15:00) 10-J.LOVE UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,900,0,0,16
2023122403,2023-12-24,2,14,57,GB,CAR,0,0,85,1,0,"17-A.CARLSON EXTRA POINT IS NO GOOD, WIDE LEFT, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,903,0,0,16
2023122403,2023-12-24,2,10,29,GB,CAR,0,0,65,1,0,"4-E.PINEIRO KICKS 65 YARDS FROM CAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1171,0,0,16
2023122403,2023-12-24,2,10,28,GB,CAR,1,10,25,1,0,(10:28) (SHOTGUN) 10-J.LOVE PASS SHORT MIDDLE TO 87-R.DOUBS TO GB 38 FOR 13 YARDS (25-X.WOODS).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1172,0,0,16
2023122403,2023-12-24,2,9,50,GB,CAR,1,10,38,0,0,(9:50) 28-A.DILLON LEFT END TO GB 41 FOR 3 YARDS (95-DER.BROWN).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,38,OWN,0,,0,,0,1210,0,0,16
2023122403,2023-12-24,2,9,11,GB,CAR,2,7,41,0,0,"(9:11) (SHOTGUN) PENALTY ON GB-63-R.WALKER, FALSE START, 5 YARDS, ENFORCED AT GB 41 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,41,OWN,1,GB,1,FALSE START,5,1249,0,0,16
2023122403,2023-12-24,2,8,54,GB,CAR,2,12,36,0,0,(8:54) (SHOTGUN) 10-J.LOVE SCRAMBLES RIGHT END RAN OB AT GB 47 FOR 11 YARDS (49-F.LUVU).,0,2023,11,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1266,0,0,16
2023122403,2023-12-24,2,8,44,GB,CAR,3,1,47,0,0,"(8:44) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT MIDDLE TO 13-D.WICKS. PENALTY ON CAR-97-Y.GROSS-MATOS, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT GB 47 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,47,OWN,1,CAR,1,ROUGHING THE PASSER,15,1276,0,0,16
2023122403,2023-12-24,2,8,40,GB,CAR,1,10,62,0,0,(8:40) (SHOTGUN) 28-A.DILLON RIGHT GUARD TO CAR 35 FOR 3 YARDS (99-S.TUTTLE; 97-Y.GROSS-MATOS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,38,OPP,0,,0,,0,1280,0,0,16
2023122403,2023-12-24,2,8,4,GB,CAR,2,7,65,0,0,(8:04) 10-J.LOVE PASS INCOMPLETE SHORT LEFT TO 85-T.KRAFT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1316,0,0,16
2023122403,2023-12-24,2,8,1,GB,CAR,3,7,65,0,0,(8:01) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT TO 85-T.KRAFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1319,0,0,16
2023122403,2023-12-24,2,7,56,GB,CAR,4,7,65,0,0,"(7:56) 17-A.CARLSON 53 YARD FIELD GOAL IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1324,0,0,16
2023122403,2023-12-24,2,4,12,GB,CAR,1,10,40,0,0,(4:12) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE DEEP LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1548,0,0,16
2023122403,2023-12-24,2,4,5,GB,CAR,2,10,40,1,0,(4:05) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 80-B.MELTON TO CAR 46 FOR 14 YARDS (13-T.HILL; 26-D.JACKSON).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1555,0,0,16
2023122403,2023-12-24,2,3,29,GB,CAR,1,10,54,0,0,(3:29) 33-A.JONES LEFT TACKLE TO CAR 42 FOR 4 YARDS (93-L.RAY; 95-DER.BROWN).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,46,OPP,0,,0,,0,1591,0,0,16
2023122403,2023-12-24,2,2,55,GB,CAR,2,6,58,0,0,(2:55) 10-J.LOVE PASS SHORT RIGHT TO 85-T.KRAFT TO CAR 37 FOR 5 YARDS (8-J.HORN).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,1625,0,0,16
2023122403,2023-12-24,2,2,17,GB,CAR,3,1,63,1,0,"(2:17) (NO HUDDLE, SHOTGUN) 33-A.JONES UP THE MIDDLE TO CAR 34 FOR 3 YARDS (91-N.THURMAN; 95-DER.BROWN).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OPP,0,,0,,0,1663,0,0,16
2023122403,2023-12-24,2,2,0,GB,CAR,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0,16
2023122403,2023-12-24,2,2,0,GB,CAR,1,10,66,0,0,(2:00) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 18-M.HEATH TO CAR 34 FOR NO GAIN (24-V.BELL).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,1680,0,0,16
2023122403,2023-12-24,2,1,53,GB,CAR,0,0,100,1,0,TIMEOUT #1 BY CAR AT 01:53.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1687,0,0,16
2023122403,2023-12-24,2,1,53,GB,CAR,2,10,66,0,0,(1:53) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT TO 33-A.JONES.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,1687,0,0,16
2023122403,2023-12-24,2,1,50,GB,CAR,3,10,66,1,0,(1:50) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 80-B.MELTON TO CAR 23 FOR 11 YARDS (24-V.BELL). CAR-98-M.HAYNES WAS INJURED DURING THE PLAY. HE IS OUT.,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,1690,0,0,16
2023122403,2023-12-24,2,1,39,GB,CAR,0,0,100,1,0,TIMEOUT #2 BY CAR AT 01:39.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1701,0,0,16
2023122403,2023-12-24,2,1,39,GB,CAR,1,10,77,0,0,(1:39) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 80-B.MELTON TO CAR 21 FOR 2 YARDS (13-T.HILL).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,1701,0,0,16
2023122403,2023-12-24,2,1,1,GB,CAR,2,8,79,0,0,(1:01) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT TO 83-S.TOURE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,1739,0,0,16
2023122403,2023-12-24,2,0,57,GB,CAR,3,8,79,1,0,"(:57) (SHOTGUN) 10-J.LOVE PASS DEEP RIGHT TO 13-D.WICKS FOR 21 YARDS, TOUCHDOWN.",0,2023,21,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,1743,0,0,16
2023122403,2023-12-24,2,0,49,GB,CAR,0,0,85,1,0,"17-A.CARLSON EXTRA POINT IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1751,0,0,16
2023122403,2023-12-24,2,0,18,GB,CAR,1,10,21,0,0,"(:18) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE DEEP LEFT TO 87-R.DOUBS. PENALTY ON CAR-26-D.JACKSON, DEFENSIVE PASS INTERFERENCE, 16 YARDS, ENFORCED AT GB 21 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,21,OWN,1,CAR,1,DEFENSIVE PASS INTERFERENCE,16,1782,0,0,16
2023122403,2023-12-24,2,0,14,GB,CAR,1,10,37,0,0,(:14) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE DEEP MIDDLE TO 83-S.TOURE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1786,0,0,16
2023122403,2023-12-24,2,0,6,GB,CAR,2,10,37,0,0,(:06) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 13-D.WICKS TO GB 45 FOR 8 YARDS (49-F.LUVU).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1794,0,0,16
2023122403,2023-12-24,2,0,1,GB,CAR,0,0,100,1,0,TIMEOUT #1 BY GB AT 00:01.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1799,0,0,16
2023122403,2023-12-24,2,0,1,GB,CAR,0,0,100,1,0,TIMEOUT #3 BY CAR AT 00:01.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1799,0,0,16
2023122403,2023-12-24,2,0,1,GB,CAR,3,2,45,0,0,(:01) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE DEEP LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1799,0,0,16
2023122403,2023-12-24,3,15,0,GB,CAR,0,0,65,1,0,"4-E.PINEIRO KICKS 65 YARDS FROM CAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0,16
2023122403,2023-12-24,2,0,0,GB,CAR,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0,16
2023122403,2023-12-24,3,15,0,GB,CAR,1,10,25,0,0,(15:00) 33-A.JONES LEFT END PUSHED OB AT GB 30 FOR 5 YARDS (20-S.GRIFFIN).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,1800,0,0,16
2023122403,2023-12-24,3,14,22,GB,CAR,2,5,30,0,0,(14:22) 10-J.LOVE SACKED AT GB 18 FOR -12 YARDS (49-F.LUVU).,0,2023,-12,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1838,0,0,16
2023122403,2023-12-24,3,13,48,GB,CAR,3,17,18,0,0,(13:48) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT LEFT TO 33-A.JONES [96-D.WILLIAMS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,1872,0,0,16
2023122403,2023-12-24,3,13,43,GB,CAR,4,17,18,0,0,"(13:43) 19-D.WHELAN PUNTS 54 YARDS TO CAR 28, CENTER-42-M.ORZECH, DOWNED BY GB-20-R.FORD.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,1877,0,0,16
2023122403,2023-12-24,3,5,11,GB,CAR,0,0,65,1,0,4-E.PINEIRO KICKS 69 YARDS FROM CAR 35 TO GB -4. 25-K.NIXON TO GB 34 FOR 38 YARDS (22-J.ROBINSON).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2389,0,0,16
2023122403,2023-12-24,3,5,5,GB,CAR,1,10,34,1,0,"(5:05) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 87-R.DOUBS TO CAR 41 FOR 25 YARDS (49-F.LUVU). FUMBLES (49-F.LUVU), RECOVERED BY GB-81-J.DEGUARA AT CAR 33.",0,2023,25,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,1,0,0,0,,34,OWN,0,,0,,0,2395,0,0,16
2023122403,2023-12-24,3,4,16,GB,CAR,1,10,67,0,0,(4:16) 28-A.DILLON RIGHT TACKLE TO CAR 31 FOR 2 YARDS (49-F.LUVU; 8-J.HORN). CAR-8-J.HORN WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,33,OPP,0,,0,,0,2444,0,0,16
2023122403,2023-12-24,3,4,5,GB,CAR,0,0,100,1,0,TIMEOUT AT 04:05.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2455,0,0,16
2023122403,2023-12-24,3,3,52,GB,CAR,2,8,69,1,0,(3:52) (SHOTGUN) 33-A.JONES UP THE MIDDLE TO CAR 21 FOR 10 YARDS (13-T.HILL).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OPP,0,,0,,0,2468,0,0,16
2023122403,2023-12-24,3,3,16,GB,CAR,1,10,79,0,0,(3:16) 33-A.JONES LEFT END TO CAR 17 FOR 4 YARDS (97-Y.GROSS-MATOS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,21,OPP,0,,0,,0,2504,0,0,16
2023122403,2023-12-24,3,2,33,GB,CAR,2,6,83,0,0,(2:33) (SHOTGUN) 33-A.JONES LEFT TACKLE TO CAR 13 FOR 4 YARDS (49-F.LUVU; 99-S.TUTTLE).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,17,OPP,0,,0,,0,2547,0,0,16
2023122403,2023-12-24,3,1,55,GB,CAR,3,2,87,1,0,"(1:55) (NO HUDDLE, SHOTGUN) 33-A.JONES UP THE MIDDLE TO CAR 7 FOR 6 YARDS (99-S.TUTTLE; 24-V.BELL).",0,2023,6,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,13,OPP,0,,0,,0,2585,0,0,16
2023122403,2023-12-24,3,1,10,GB,CAR,1,7,93,0,0,"(1:10) (SHOTGUN) 28-A.DILLON LEFT TACKLE TO CAR 6 FOR 1 YARD (49-F.LUVU, 91-N.THURMAN).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,7,OPP,0,,0,,0,2630,0,0,16
2023122403,2023-12-24,3,0,26,GB,CAR,2,6,94,0,0,(:26) (SHOTGUN) 28-A.DILLON UP THE MIDDLE TO CAR 5 FOR 1 YARD (52-D.JOHNSON; 24-V.BELL).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,6,OPP,0,,0,,0,2674,0,0,16
2023122403,2023-12-24,3,0,0,GB,CAR,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0,16
2023122403,2023-12-24,4,15,0,GB,CAR,3,5,95,1,0,"(15:00) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 87-R.DOUBS FOR 5 YARDS, TOUCHDOWN.",0,2023,5,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,2700,0,0,16
2023122403,2023-12-24,4,14,57,GB,CAR,0,0,85,1,0,"17-A.CARLSON EXTRA POINT IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2703,0,0,16
2023122403,2023-12-24,4,12,37,GB,CAR,1,10,11,0,0,(12:37) 10-J.LOVE PASS INCOMPLETE SHORT LEFT TO 87-R.DOUBS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,2843,0,0,16
2023122403,2023-12-24,4,12,32,GB,CAR,2,10,11,0,0,(12:32) (SHOTGUN) 28-A.DILLON RIGHT END TO GB 12 FOR 1 YARD (0-B.BURNS; 8-J.HORN).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,11,OWN,0,,0,,0,2848,0,0,16
2023122403,2023-12-24,4,11,50,GB,CAR,3,9,12,0,0,(11:50) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT LEFT TO 80-B.MELTON (26-D.JACKSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,2890,0,0,16
2023122403,2023-12-24,4,11,46,GB,CAR,4,9,12,0,0,"(11:46) 19-D.WHELAN PUNTS 48 YARDS TO CAR 40, CENTER-42-M.ORZECH, FAIR CATCH BY 11-I.SMITH-MARSETTE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,2894,0,0,16
2023122403,2023-12-24,4,7,14,GB,CAR,0,0,65,1,0,"4-E.PINEIRO KICKS 65 YARDS FROM CAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3166,0,0,16
2023122403,2023-12-24,4,7,14,GB,CAR,1,10,25,0,0,(7:14) 33-A.JONES UP THE MIDDLE TO GB 31 FOR 6 YARDS (49-F.LUVU; 54-K.GRUGIER-HILL).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,3166,0,0,16
2023122403,2023-12-24,4,6,46,GB,CAR,2,4,31,0,0,"(6:46) 10-J.LOVE PASS SHORT LEFT TO 27-P.TAYLOR TO GB 30 FOR -1 YARDS (25-X.WOODS, 54-K.GRUGIER-HILL).",0,2023,-1,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,3194,0,0,16
2023122403,2023-12-24,4,6,1,GB,CAR,3,5,30,0,0,(6:01) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE DEEP RIGHT TO 80-B.MELTON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,3239,0,0,16
2023122403,2023-12-24,4,5,55,GB,CAR,4,5,30,0,0,"(5:55) 19-D.WHELAN PUNTS 40 YARDS TO CAR 30, CENTER-42-M.ORZECH, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,3245,0,0,16
2023122403,2023-12-24,4,4,5,GB,CAR,0,0,65,1,0,"4-E.PINEIRO KICKS 65 YARDS FROM CAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3355,0,0,16
2023122403,2023-12-24,4,4,5,GB,CAR,1,10,25,0,0,(4:05) (SHOTGUN) 33-A.JONES RIGHT GUARD TO GB 29 FOR 4 YARDS (99-S.TUTTLE).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,3355,0,0,16
2023122403,2023-12-24,4,3,27,GB,CAR,2,6,29,0,0,(3:27) (SHOTGUN) 33-A.JONES RIGHT TACKLE TO GB 31 FOR 2 YARDS (95-DER.BROWN).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,29,OWN,0,,0,,0,3393,0,0,16
2023122403,2023-12-24,4,2,39,GB,CAR,3,4,31,1,0,"(2:39) (SHOTGUN) 10-J.LOVE PASS DEEP LEFT TO 87-R.DOUBS TO CAR 33 FOR 36 YARDS (13-T.HILL). CAROLINA CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #1.)",0,2023,36,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,1,0,,0,0,0,0,0,,31,OWN,0,,0,,0,3441,0,0,16
2023122403,2023-12-24,4,2,11,GB,CAR,1,10,67,0,0,(2:11) (SHOTGUN) 33-A.JONES LEFT END TO CAR 33 FOR NO GAIN (49-F.LUVU; 95-DER.BROWN).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,33,OPP,0,,0,,0,3469,0,0,16
2023122403,2023-12-24,4,2,0,GB,CAR,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0,16
2023122403,2023-12-24,4,2,0,GB,CAR,2,10,67,1,0,(2:00) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 85-T.KRAFT TO CAR 13 FOR 20 YARDS (24-V.BELL; 25-X.WOODS).,0,2023,20,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,3480,0,0,16
2023122403,2023-12-24,4,1,54,GB,CAR,1,10,87,0,0,"(1:54) 33-A.JONES LEFT END TO CAR 16 FOR -3 YARDS (97-Y.GROSS-MATOS, 91-N.THURMAN).",0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,13,OPP,0,,0,,0,3486,0,0,16
2023122403,2023-12-24,4,1,54,GB,CAR,0,0,100,1,0,TIMEOUT #2 BY CAR AT 01:54.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3486,0,0,16
