GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,GB,CHI,Week
2023122409,2023-12-24,3,10,57,CHI,ARI,3,2,33,1,0,(10:57) (SHOTGUN) 1-J.FIELDS RIGHT END RAN OB AT CHI 44 FOR 11 YARDS (51-K.BARNES).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,33,OWN,0,,0,,0,2043,0,0,16
2023122409,2023-12-24,3,10,18,CHI,ARI,1,10,44,0,0,"(10:18) (SHOTGUN) 1-J.FIELDS SCRAMBLES LEFT END PUSHED OB AT ARI 24 FOR 32 YARDS (51-K.BARNES). PENALTY ON CHI-62-L.PATRICK, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CHI 44 - NO PLAY.",0,2023,32,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,44,OWN,1,CHI,1,OFFENSIVE HOLDING,10,2082,0,0,16
2023122409,2023-12-24,3,9,48,CHI,ARI,1,20,34,0,0,(9:48) 12-V.JONES LEFT END TO CHI 38 FOR 4 YARDS (36-A.CHACHERE; 33-A.HAMILTON).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,34,OWN,0,,0,,0,2112,0,0,16
2023122409,2023-12-24,3,9,7,CHI,ARI,2,16,38,0,0,(9:07) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT RIGHT TO 11-D.MOONEY (33-A.HAMILTON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,2153,0,0,16
2023122409,2023-12-24,3,9,2,CHI,ARI,3,16,38,0,0,(9:02) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT RIGHT TO 2-D.MOORE (36-A.CHACHERE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,2158,0,0,16
2023122409,2023-12-24,3,8,58,CHI,ARI,4,16,38,0,0,"(8:58) 16-T.GILL PUNTS 43 YARDS TO ARI 19, CENTER-48-P.SCALES. 83-G.DORTCH TO ARI 23 FOR 4 YARDS (31-JA.JONES).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,2162,0,0,16
2023122409,2023-12-24,3,8,48,CHI,ARI,0,0,100,1,0,TIMEOUT AT 08:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2172,0,0,16
2023122409,2023-12-24,3,6,39,CHI,ARI,0,0,100,1,0,TIMEOUT AT 06:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2301,0,0,16
2023122409,2023-12-24,3,6,39,CHI,ARI,1,10,20,0,0,(6:39) (SHOTGUN) 24-K.HERBERT LEFT GUARD TO CHI 21 FOR 1 YARD (51-K.BARNES).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,20,OWN,0,,0,,0,2301,0,0,16
2023122409,2023-12-24,3,5,59,CHI,ARI,2,9,21,1,0,(5:59) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 24-K.HERBERT TO CHI 30 FOR 9 YARDS (24-S.THOMAS).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,2341,0,0,16
2023122409,2023-12-24,3,5,21,CHI,ARI,1,10,30,0,0,(5:21) 24-K.HERBERT RIGHT END TO CHI 38 FOR 8 YARDS (33-A.HAMILTON; 96-N.JONES).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,30,OWN,0,,0,,0,2379,0,0,16
2023122409,2023-12-24,3,4,49,CHI,ARI,2,2,38,1,0,"(4:49) 24-K.HERBERT LEFT GUARD TO CHI 41 FOR 3 YARDS (3-B.BAKER, 55-D.STILLS).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,38,OWN,0,,0,,0,2411,0,0,16
2023122409,2023-12-24,3,4,7,CHI,ARI,1,10,41,1,0,(4:07) (SHOTGUN) 1-J.FIELDS RIGHT END TO ARI 49 FOR 10 YARDS (3-B.BAKER).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,41,OWN,0,,0,,0,2453,0,0,16
2023122409,2023-12-24,3,3,20,CHI,ARI,1,10,51,1,0,(3:20) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 18-R.TONYAN TO ARI 35 FOR 14 YARDS (33-A.HAMILTON).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,2500,0,0,16
2023122409,2023-12-24,3,2,34,CHI,ARI,1,10,65,0,0,(2:34) (SHOTGUN) 24-K.HERBERT RIGHT GUARD TO ARI 31 FOR 4 YARDS (98-R.LOPEZ; 51-K.BARNES).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,35,OPP,0,,0,,0,2546,0,0,16
2023122409,2023-12-24,3,1,59,CHI,ARI,2,6,69,0,0,(1:59) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,2581,0,0,16
2023122409,2023-12-24,3,1,51,CHI,ARI,3,6,69,0,0,(1:51) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 23-R.JOHNSON TO ARI 31 FOR NO GAIN (18-B.OJULARI).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,2589,0,0,16
2023122409,2023-12-24,3,1,8,CHI,ARI,4,6,69,0,0,"(1:08) 8-C.SANTOS 49 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,2632,0,0,16
2023122409,2023-12-24,3,1,4,CHI,ARI,0,0,100,1,0,TIMEOUT AT 01:04.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2636,0,0,16
2023122409,2023-12-24,4,14,53,CHI,ARI,1,10,20,1,0,(14:53) 23-R.JOHNSON LEFT END TO CHI 30 FOR 10 YARDS (36-A.CHACHERE). ARI-93-J.LEDBETTER WAS INJURED DURING THE PLAY. HE IS OUT.,0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,20,OWN,0,,0,,0,2707,0,0,16
2023122409,2023-12-24,4,14,36,CHI,ARI,0,0,100,1,0,TIMEOUT AT 14:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2724,0,0,16
2023122409,2023-12-24,4,14,30,CHI,ARI,1,10,30,0,0,(14:30) 1-J.FIELDS PASS INCOMPLETE DEEP LEFT TO 12-V.JONES.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,2730,0,0,16
2023122409,2023-12-24,4,14,23,CHI,ARI,2,10,30,0,0,(14:23) 23-R.JOHNSON LEFT END TO CHI 35 FOR 5 YARDS (55-D.STILLS; 92-K.STRONG).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,30,OWN,0,,0,,0,2737,0,0,16
2023122409,2023-12-24,4,13,44,CHI,ARI,3,5,35,1,0,(13:44) (SHOTGUN) 24-K.HERBERT LEFT GUARD TO CHI 47 FOR 12 YARDS (44-O.PAPPOE).,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,35,OWN,0,,0,,0,2776,0,0,16
2023122409,2023-12-24,4,13,1,CHI,ARI,1,10,47,0,0,(13:01) (SHOTGUN) 1-J.FIELDS LEFT END RAN OB AT ARI 49 FOR 4 YARDS (24-S.THOMAS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,47,OWN,0,,0,,0,2819,0,0,16
2023122409,2023-12-24,4,12,17,CHI,ARI,2,6,51,0,0,(12:17) 1-J.FIELDS SCRAMBLES LEFT END TO ARI 48 FOR 1 YARD (24-S.THOMAS).,0,2023,1,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,2863,0,0,16
2023122409,2023-12-24,4,11,22,CHI,ARI,3,10,47,1,0,(11:22) (SHOTGUN) 1-J.FIELDS SCRAMBLES RIGHT END TO ARI 14 FOR 39 YARDS (3-B.BAKER). ARI-51-K.BARNES WAS INJURED DURING THE PLAY.,0,2023,39,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,2918,0,0,16
2023122409,2023-12-24,4,11,22,CHI,ARI,0,0,100,1,0,TIMEOUT #1 BY CHI AT 11:22.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2918,0,0,16
2023122409,2023-12-24,4,11,22,CHI,ARI,3,5,52,0,0,"(11:22) (SHOTGUN) PENALTY ON CHI-64-N.DAVIS, FALSE START, 5 YARDS, ENFORCED AT ARI 48 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,48,OPP,1,CHI,1,FALSE START,5,2918,0,0,16
2023122409,2023-12-24,4,10,30,CHI,ARI,1,10,86,0,0,(10:30) (SHOTGUN) 1-J.FIELDS PASS DEEP LEFT INTENDED FOR 24-K.HERBERT INTERCEPTED BY 34-J.THOMPSON AT ARI -4. TOUCHBACK.,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,14,OPP,0,,0,,0,2970,0,0,16
2023122409,2023-12-24,4,10,22,CHI,ARI,0,0,100,1,0,TIMEOUT AT 10:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2978,0,0,16
2023122409,2023-12-24,4,6,37,CHI,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3203,0,0,16
2023122409,2023-12-24,4,6,37,CHI,ARI,1,10,25,0,0,(6:37) 24-K.HERBERT RIGHT END TO CHI 29 FOR 4 YARDS (97-C.THOMAS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,3203,0,0,16
2023122409,2023-12-24,4,5,57,CHI,ARI,2,6,29,0,0,(5:57) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 2-D.MOORE TO CHI 34 FOR 5 YARDS (25-Z.COLLINS; 24-S.THOMAS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,3243,0,0,16
2023122409,2023-12-24,4,5,18,CHI,ARI,3,1,34,0,0,(5:18) (SHOTGUN) DIRECT SNAP TO 23-R.JOHNSON.  23-R.JOHNSON RIGHT GUARD TO CHI 34 FOR NO GAIN (34-J.THOMPSON; 96-N.JONES).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,3282,0,0,16
2023122409,2023-12-24,4,4,33,CHI,ARI,4,1,34,0,0,"(4:33) 16-T.GILL PUNTS 57 YARDS TO ARI 9, CENTER-48-P.SCALES, DOWNED BY CHI-20-T.HOMER.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,3327,0,0,16
2023122409,2023-12-24,4,2,57,CHI,ARI,1,10,73,0,0,(2:57) (SHOTGUN) 24-K.HERBERT LEFT END TO ARI 22 FOR 5 YARDS (25-Z.COLLINS).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,27,OPP,0,,0,,0,3423,0,0,16
2023122409,2023-12-24,4,2,51,CHI,ARI,2,5,78,0,0,(2:51) (SHOTGUN) 24-K.HERBERT RIGHT TACKLE TO ARI 21 FOR 1 YARD (92-K.STRONG; 44-O.PAPPOE).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,22,OPP,0,,0,,0,3429,0,0,16
2023122409,2023-12-24,4,2,51,CHI,ARI,0,0,100,1,0,TIMEOUT #1 BY ARI AT 02:51.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3429,0,0,16
2023122409,2023-12-24,4,2,6,CHI,ARI,3,4,79,1,0,(2:06) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 2-D.MOORE TO ARI 14 FOR 7 YARDS (24-S.THOMAS).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,3474,0,0,16
2023122409,2023-12-24,4,2,0,CHI,ARI,1,10,86,0,0,(2:00) (SHOTGUN) 23-R.JOHNSON LEFT END TO ARI 15 FOR -1 YARDS (98-R.LOPEZ).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,14,OPP,0,,0,,0,3480,0,0,16
2023122409,2023-12-24,4,2,0,CHI,ARI,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0,16
2023122409,2023-12-24,4,1,55,CHI,ARI,2,11,85,0,0,(1:55) (SHOTGUN) 24-K.HERBERT RIGHT GUARD TO ARI 14 FOR 1 YARD (98-R.LOPEZ).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,15,OPP,0,,0,,0,3485,0,0,16
2023122409,2023-12-24,4,1,55,CHI,ARI,0,0,100,1,0,TIMEOUT #2 BY ARI AT 01:55.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3485,0,0,16
2023122409,2023-12-24,4,1,50,CHI,ARI,0,0,100,1,0,TIMEOUT #3 BY ARI AT 01:50.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3490,0,0,16
2023122409,2023-12-24,4,1,50,CHI,ARI,3,10,86,0,0,(1:50) (SHOTGUN) 24-K.HERBERT LEFT GUARD TO ARI 11 FOR 3 YARDS (97-C.THOMAS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,14,OPP,0,,0,,0,3490,0,0,16
2023122409,2023-12-24,4,1,5,CHI,ARI,4,7,89,0,0,"(1:05) 8-C.SANTOS 29 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,3535,0,0,16
2023122409,2023-12-24,4,1,5,CHI,ARI,0,0,100,1,0,TIMEOUT #2 BY CHI AT 01:05.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3535,0,0,16
2023101502,2023-10-15,1,15,0,CHI,MIN,0,0,65,1,0,1-G.JOSEPH KICKS 70 YARDS FROM MIN 35 TO CHI -5. 12-V.JONES TO CHI 32 FOR 37 YARDS (32-T.CHANDLER; 30-C.HAM).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,0,0,0,6
2023101502,2023-10-15,1,14,53,CHI,MIN,1,10,32,0,0,(14:53) (SHOTGUN) 1-J.FIELDS SACKED AT CHI 25 FOR -7 YARDS (98-D.WONNUM).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,7,0,0,6
2023101502,2023-10-15,1,14,18,CHI,MIN,2,17,25,0,0,(14:18) (SHOTGUN) 1-J.FIELDS RIGHT END PUSHED OB AT CHI 38 FOR 13 YARDS (58-J.HICKS).,0,2023,13,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,42,0,0,6
2023101502,2023-10-15,1,13,34,CHI,MIN,3,4,38,1,0,(13:34) (SHOTGUN) 1-J.FIELDS RIGHT TACKLE TO CHI 46 FOR 8 YARDS (22-H.SMITH).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,38,OWN,0,,0,,0,86,0,0,6
2023101502,2023-10-15,1,12,50,CHI,MIN,1,10,46,0,0,"(12:50) (SHOTGUN) 25-D.EVANS LEFT END TO CHI 41 FOR -5 YARDS (44-J.METELLUS, 98-D.WONNUM).",0,2023,-5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,46,OWN,0,,0,,0,130,0,0,6
2023101502,2023-10-15,1,12,12,CHI,MIN,2,15,41,0,0,(12:12) (SHOTGUN) 1-J.FIELDS SACKED AT CHI 35 FOR -6 YARDS (99-D.HUNTER).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,168,0,0,6
2023101502,2023-10-15,1,11,26,CHI,MIN,3,21,35,0,0,(11:26) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT RIGHT TO 13-T.SCOTT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,214,0,0,6
2023101502,2023-10-15,1,11,21,CHI,MIN,4,21,35,0,0,"(11:21) 16-T.GILL PUNTS 40 YARDS TO MIN 25, CENTER-48-P.SCALES. 4-B.POWELL TO MIN 32 FOR 7 YARDS (57-J.SANBORN; 18-R.TONYAN).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,219,0,0,6
2023101502,2023-10-15,1,11,11,CHI,MIN,0,0,100,1,0,TIMEOUT AT 11:11.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,229,0,0,6
2023101502,2023-10-15,1,6,24,CHI,MIN,0,0,100,1,0,TIMEOUT AT 06:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,516,0,0,6
2023101502,2023-10-15,1,6,24,CHI,MIN,1,10,25,0,0,(6:24) (SHOTGUN) 21-D.FOREMAN RIGHT TACKLE TO CHI 32 FOR 7 YARDS (99-D.HUNTER).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,516,0,0,6
2023101502,2023-10-15,1,6,24,CHI,MIN,0,0,65,1,0,"1-G.JOSEPH KICKS 65 YARDS FROM MIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,516,0,0,6
2023101502,2023-10-15,1,5,51,CHI,MIN,2,3,32,0,0,(5:51) (SHOTGUN) 1-J.FIELDS LEFT GUARD TO CHI 33 FOR 1 YARD (97-H.PHILLIPS).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,32,OWN,0,,0,,0,549,0,0,6
