GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,CHI,CAR
2023110900,2023-11-09,1,9,27,CAR,CHI,2,7,52,0,0,(9:27) 9-B.YOUNG PASS INCOMPLETE SHORT LEFT TO 88-T.MARSHALL [98-M.SWEAT].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,10,333,0,0
2023110900,2023-11-09,1,9,22,CAR,CHI,3,7,52,0,0,(9:22) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,10,338,0,0
2023110900,2023-11-09,1,9,15,CAR,CHI,4,7,52,0,0,"(9:15) 10-J.HEKKER PUNTS 47 YARDS TO CHI 1, CENTER-44-J.JANSEN, DOWNED BY CAR-42-S.FRANKLIN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,10,345,0,0
2023110900,2023-11-09,1,9,7,CHI,CAR,0,0,100,1,0,TIMEOUT AT 09:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,353,0,0
2023110900,2023-11-09,1,9,7,CHI,CAR,1,10,1,0,0,(9:07) 17-T.BAGENT UP THE MIDDLE TO CHI 3 FOR 2 YARDS (95-DER.BROWN).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,1,OWN,0,,0,,0,10,353,0,0
2023110900,2023-11-09,1,8,28,CHI,CAR,2,8,3,0,0,(8:28) (SHOTGUN) 21-D.FOREMAN RIGHT GUARD TO CHI 9 FOR 6 YARDS (25-X.WOODS).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,3,OWN,0,,0,,0,10,392,0,0
2023110900,2023-11-09,1,7,48,CHI,CAR,3,2,9,1,0,(7:48) (SHOTGUN) 17-T.BAGENT PASS SHORT RIGHT TO 11-D.MOONEY TO CHI 15 FOR 6 YARDS (49-F.LUVU).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,10,432,0,0
2023110900,2023-11-09,1,7,14,CHI,CAR,1,10,15,0,0,(7:14) (SHOTGUN) 21-D.FOREMAN RIGHT GUARD TO CHI 19 FOR 4 YARDS (90-A.BARNO).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,15,OWN,0,,0,,0,10,466,0,0
2023110900,2023-11-09,1,6,48,CHI,CAR,2,6,19,0,0,"(6:48) (NO HUDDLE, SHOTGUN) 21-D.FOREMAN LEFT TACKLE TO CHI 22 FOR 3 YARDS (95-DER.BROWN; 91-N.THURMAN).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,19,OWN,0,,0,,0,10,492,0,0
2023110900,2023-11-09,1,6,10,CHI,CAR,3,3,22,0,0,(6:10) (SHOTGUN) 17-T.BAGENT PASS INCOMPLETE SHORT LEFT TO 2-D.MOORE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,10,530,0,0
2023110900,2023-11-09,1,6,5,CHI,CAR,4,3,22,0,0,"(6:05) 16-T.GILL PUNTS 57 YARDS TO CAR 21, CENTER-48-P.SCALES. 11-I.SMITH-MARSETTE FOR 79 YARDS, TOUCHDOWN.",0,2023,0,PUNT,PUNT,0,0,0,1,,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,10,535,0,0
2023110900,2023-11-09,1,5,46,CHI,CAR,0,0,15,1,0,"4-E.PINEIRO EXTRA POINT IS GOOD, CENTER-44-J.JANSEN, HOLDER-10-J.HEKKER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,10,554,0,0
2023110900,2023-11-09,1,5,46,CHI,CAR,1,10,25,1,0,(5:46) (SHOTGUN) 17-T.BAGENT PASS SHORT RIGHT TO 2-D.MOORE PUSHED OB AT CHI 38 FOR 13 YARDS (32-D.BOOTLE).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,10,554,0,0
2023110900,2023-11-09,1,5,46,CHI,CAR,0,0,65,1,0,"4-E.PINEIRO KICKS 65 YARDS FROM CAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,554,0,0
2023110900,2023-11-09,1,5,46,CHI,CAR,0,0,100,1,0,TIMEOUT AT 05:46.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,554,0,0
2023110900,2023-11-09,1,5,10,CHI,CAR,1,10,38,0,0,(5:10) 21-D.FOREMAN RIGHT GUARD TO CHI 43 FOR 5 YARDS (90-A.BARNO).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,38,OWN,0,,0,,0,10,590,0,0
2023110900,2023-11-09,1,4,35,CHI,CAR,2,5,43,1,0,(4:35) 17-T.BAGENT PASS SHORT LEFT TO 21-D.FOREMAN RAN OB AT CAR 45 FOR 12 YARDS (49-F.LUVU; 26-D.JACKSON).,0,2023,12,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,10,625,0,0
2023110900,2023-11-09,1,4,8,CHI,CAR,1,10,55,1,0,"(4:08) (NO HUDDLE, SHOTGUN) 21-D.FOREMAN RIGHT END TO CAR 34 FOR 11 YARDS (90-A.BARNO, 24-V.BELL).",0,2023,11,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,45,OPP,0,,0,,0,10,652,0,0
2023110900,2023-11-09,1,3,31,CHI,CAR,1,10,66,0,0,(3:31) (SHOTGUN) 25-D.EVANS RIGHT GUARD TO CAR 31 FOR 3 YARDS (26-D.JACKSON; 49-F.LUVU).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,34,OPP,0,,0,,0,10,689,0,0
2023110900,2023-11-09,1,2,52,CHI,CAR,2,7,69,0,0,(2:52) 17-T.BAGENT PASS INCOMPLETE DEEP RIGHT TO 2-D.MOORE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,10,728,0,0
2023110900,2023-11-09,1,2,45,CHI,CAR,3,7,69,0,0,(2:45) (SHOTGUN) 17-T.BAGENT PASS INCOMPLETE SHORT LEFT [96-D.WILLIAMS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,10,735,0,0
2023110900,2023-11-09,1,2,34,CHI,CAR,4,12,64,0,0,"(2:34) 8-C.SANTOS 54 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,10,746,0,0
2023110900,2023-11-09,1,2,29,CAR,CHI,0,0,65,1,0,"8-C.SANTOS KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,751,0,0
2023110900,2023-11-09,1,2,29,CAR,CHI,1,10,25,0,0,(2:29) (SHOTGUN) 3-R.BLACKSHEAR LEFT GUARD TO CAR 29 FOR 4 YARDS (29-T.STEVENSON; 9-J.BRISKER).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,10,751,0,0
2023110900,2023-11-09,1,2,29,CHI,CAR,0,0,100,1,0,TIMEOUT AT 02:29.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,751,0,0
2023110900,2023-11-09,1,1,48,CAR,CHI,2,6,29,1,0,(1:48) (SHOTGUN) 9-B.YOUNG PASS DEEP LEFT TO 86-M.STRACHAN PUSHED OB AT CHI 26 FOR 45 YARDS (9-J.BRISKER).,0,2023,45,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,10,792,0,0
2023110900,2023-11-09,1,1,8,CAR,CHI,1,10,74,0,0,(1:08) (SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 19-A.THIELEN TO CHI 23 FOR 3 YARDS (6-K.GORDON) [93-JU.JONES].,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,10,832,0,0
2023110900,2023-11-09,1,0,29,CAR,CHI,2,7,77,1,0,"(:29) (SHOTGUN) 30-C.HUBBARD RIGHT TACKLE TO CHI 14 FOR 9 YARDS (9-J.BRISKER, 53-T.EDWARDS).",0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,23,OPP,0,,0,,0,10,871,0,0
2023110900,2023-11-09,2,15,0,CAR,CHI,1,10,86,0,0,(15:00) 9-B.YOUNG PASS SHORT LEFT TO 82-T.TREMBLE TO CHI 14 FOR NO GAIN (6-K.GORDON).,0,2023,0,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,10,900,0,0
2023110900,2023-11-09,1,0,0,CAR,CHI,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,900,0,0
2023110900,2023-11-09,2,14,23,CAR,CHI,2,10,86,0,0,(14:23) (SHOTGUN) 30-C.HUBBARD LEFT TACKLE TO CHI 15 FOR -1 YARDS (9-J.BRISKER).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,14,OPP,0,,0,,0,10,937,0,0
2023110900,2023-11-09,2,13,41,CAR,CHI,3,11,85,0,0,(13:41) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT LEFT TO 15-J.MINGO.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,10,979,0,0
2023110900,2023-11-09,2,13,36,CAR,CHI,4,11,85,0,0,"(13:36) 4-E.PINEIRO 33 YARD FIELD GOAL IS GOOD, CENTER-44-J.JANSEN, HOLDER-10-J.HEKKER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,10,984,0,0
2023110900,2023-11-09,2,13,33,CHI,CAR,1,10,25,0,0,(13:33) 21-D.FOREMAN LEFT END TO CHI 28 FOR 3 YARDS (46-E.LEOTA).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,10,987,0,0
2023110900,2023-11-09,2,13,33,CHI,CAR,0,0,100,1,0,TIMEOUT AT 13:33.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,987,0,0
2023110900,2023-11-09,2,13,33,CHI,CAR,0,0,65,1,0,"4-E.PINEIRO KICKS 65 YARDS FROM CAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,987,0,0
2023110900,2023-11-09,2,12,52,CHI,CAR,2,7,28,0,0,"(12:52) (SHOTGUN) 17-T.BAGENT PASS SHORT RIGHT TO 85-C.KMET TO CHI 34 FOR 6 YARDS (32-D.BOOTLE, 52-D.JOHNSON).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,10,1028,0,0
2023110900,2023-11-09,2,12,10,CHI,CAR,3,1,34,1,0,(12:10) 21-D.FOREMAN RIGHT END TO CHI 37 FOR 3 YARDS (91-N.THURMAN).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,34,OWN,0,,0,,0,10,1070,0,0
2023110900,2023-11-09,2,11,30,CHI,CAR,1,10,37,1,0,(11:30) 13-T.SCOTT RIGHT END TO CAR 47 FOR 16 YARDS (90-A.BARNO).,0,2023,16,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,37,OWN,0,,0,,0,10,1110,0,0
2023110900,2023-11-09,2,10,50,CHI,CAR,1,10,53,0,0,(10:50) 21-D.FOREMAN LEFT TACKLE TO CAR 47 FOR NO GAIN (26-D.JACKSON).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,47,OPP,0,,0,,0,10,1150,0,0
2023110900,2023-11-09,2,10,7,CHI,CAR,2,10,53,0,0,"(10:07) (SHOTGUN) 17-T.BAGENT PASS SHORT RIGHT TO 19-E.ST. BROWN TO CAR 40 FOR 7 YARDS (32-D.BOOTLE). PENALTY ON CHI-76-T.JENKINS, OFFENSIVE HOLDING, 9 YARDS, ENFORCED AT CAR 47 - NO PLAY.",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,47,OPP,1,CHI,1,OFFENSIVE HOLDING,9,10,1193,0,0
2023110900,2023-11-09,2,9,35,CHI,CAR,2,19,44,0,0,(9:35) 17-T.BAGENT PASS INCOMPLETE SHORT LEFT TO 23-R.JOHNSON.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,10,1225,0,0
2023110900,2023-11-09,2,9,29,CHI,CAR,3,19,44,0,0,"(9:29) (SHOTGUN) 17-T.BAGENT PASS SHORT RIGHT TO 23-R.JOHNSON TO CHI 48 FOR 4 YARDS (22-J.ROBINSON). PENALTY ON CHI-2-D.MOORE, OFFENSIVE PASS INTERFERENCE, DECLINED.",0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,44,OWN,0,CHI,0,OFFENSIVE PASS INTERFERENCE,0,10,1231,0,0
2023110900,2023-11-09,2,9,25,CHI,CAR,4,15,48,0,0,"(9:25) 16-T.GILL PUNTS 43 YARDS TO CAR 9, CENTER-48-P.SCALES. 11-I.SMITH-MARSETTE MUFFS CATCH, AND RECOVERS AT CAR 9.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,10,1235,0,0
2023110900,2023-11-09,2,9,18,CAR,CHI,1,10,9,0,0,(9:18) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT RIGHT [98-M.SWEAT].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,10,1242,0,0
2023110900,2023-11-09,2,9,18,CHI,CAR,0,0,100,1,0,TIMEOUT AT 09:18.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1242,0,0
2023110900,2023-11-09,2,9,13,CAR,CHI,2,10,9,0,0,(9:13) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT LEFT TO 19-A.THIELEN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,10,1247,0,0
2023110900,2023-11-09,2,9,10,CAR,CHI,3,10,9,0,0,(9:10) (SHOTGUN) 9-B.YOUNG SACKED AT CAR 3 FOR -6 YARDS (93-JU.JONES).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,10,1250,0,0
2023110900,2023-11-09,2,8,29,CAR,CHI,4,16,3,0,0,"(8:29) 10-J.HEKKER PUNTS 55 YARDS TO CHI 42, CENTER-44-J.JANSEN. 15-T.TAYLOR TO CHI 47 FOR 5 YARDS (42-S.FRANKLIN).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,3,OWN,0,,0,,0,10,1291,0,0
2023110900,2023-11-09,2,8,19,CHI,CAR,0,0,100,1,0,TIMEOUT AT 08:19.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1301,0,0
2023110900,2023-11-09,2,8,19,CHI,CAR,1,10,47,0,0,(8:19) 21-D.FOREMAN LEFT TACKLE TO CHI 49 FOR 2 YARDS (46-E.LEOTA).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,47,OWN,0,,0,,0,10,1301,0,0
2023110900,2023-11-09,2,7,34,CHI,CAR,2,8,49,0,0,(7:34) 23-R.JOHNSON LEFT GUARD TO CAR 48 FOR 3 YARDS (95-DER.BROWN).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,49,OWN,0,,0,,0,10,1346,0,0
2023110900,2023-11-09,2,6,54,CHI,CAR,3,5,52,1,0,(6:54) (SHOTGUN) 17-T.BAGENT PASS SHORT LEFT TO 23-R.JOHNSON TO CAR 42 FOR 6 YARDS (24-V.BELL).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,10,1386,0,0
2023110900,2023-11-09,2,6,12,CHI,CAR,1,10,58,0,0,(6:12) 17-T.BAGENT PASS INCOMPLETE SHORT LEFT TO 23-R.JOHNSON.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,10,1428,0,0
2023110900,2023-11-09,2,6,7,CHI,CAR,2,10,58,0,0,"(6:07) (SHOTGUN) 17-T.BAGENT PASS SHORT MIDDLE TO 85-C.KMET TO CAR 36 FOR 6 YARDS (54-K.GRUGIER-HILL, 49-F.LUVU).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,10,1433,0,0
2023110900,2023-11-09,2,5,25,CHI,CAR,3,4,64,0,0,(5:25) (SHOTGUN) 17-T.BAGENT PASS INCOMPLETE DEEP LEFT TO 11-D.MOONEY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,10,1475,0,0
2023110900,2023-11-09,2,5,18,CHI,CAR,4,4,64,1,0,(5:18) (SHOTGUN) 17-T.BAGENT PASS SHORT MIDDLE TO 13-T.SCOTT TO CAR 21 FOR 15 YARDS (32-D.BOOTLE).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,10,1482,0,0
2023110900,2023-11-09,2,4,36,CHI,CAR,1,10,79,0,0,(4:36) 2-D.MOORE RIGHT END TO CAR 20 FOR 1 YARD (49-F.LUVU).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,21,OPP,0,,0,,0,10,1524,0,0
2023110900,2023-11-09,2,3,54,CHI,CAR,2,9,80,0,0,(3:54) (SHOTGUN) 25-D.EVANS LEFT TACKLE TO CAR 18 FOR 2 YARDS (26-D.JACKSON).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,20,OPP,0,,0,,0,10,1566,0,0
2023110900,2023-11-09,2,3,15,CHI,CAR,3,7,82,0,0,(3:15) (SHOTGUN) 17-T.BAGENT PASS INCOMPLETE SHORT LEFT TO 25-D.EVANS [24-V.BELL].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,10,1605,0,0
2023110900,2023-11-09,2,3,10,CHI,CAR,4,7,82,0,0,"(3:10) 8-C.SANTOS 36 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,10,1610,0,0
2023110900,2023-11-09,2,3,6,CHI,CAR,0,0,100,1,0,TIMEOUT AT 03:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1614,0,0
2023110900,2023-11-09,2,3,6,CAR,CHI,0,0,65,1,0,8-C.SANTOS KICKS 65 YARDS FROM CHI 35 TO CAR 0. 3-R.BLACKSHEAR TO CAR 27 FOR 27 YARDS (44-N.SEWELL).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,1614,0,0
